AMF Aktiefond Global	100,00	SEK	2001-11-15
AMF Aktiefond Global	100,29	SEK	2001-11-16
AMF Aktiefond Global	100,92	SEK	2001-11-19
AMF Aktiefond Global	101,08	SEK	2001-11-20
AMF Aktiefond Global	100,47	SEK	2001-11-21
AMF Aktiefond Global	100,83	SEK	2001-11-22
AMF Aktiefond Global	100,15	SEK	2001-11-23
AMF Aktiefond Global	101,23	SEK	2001-11-26
AMF Aktiefond Global	101,47	SEK	2001-11-27
AMF Aktiefond Global	101,03	SEK	2001-11-28
AMF Aktiefond Global	100,32	SEK	2001-11-29
AMF Aktiefond Global	101,11	SEK	2001-11-30
AMF Aktiefond Global	101,48	SEK	2001-12-03
AMF Aktiefond Global	101,18	SEK	2001-12-04
AMF Aktiefond Global	102,05	SEK	2001-12-05
AMF Aktiefond Global	103,73	SEK	2001-12-06
AMF Aktiefond Global	102,76	SEK	2001-12-07
AMF Aktiefond Global	100,81	SEK	2001-12-10
AMF Aktiefond Global	100,42	SEK	2001-12-11
AMF Aktiefond Global	100,06	SEK	2001-12-12
AMF Aktiefond Global	98,92	SEK	2001-12-13
AMF Aktiefond Global	98,48	SEK	2001-12-14
AMF Aktiefond Global	98,85	SEK	2001-12-17
AMF Aktiefond Global	100,62	SEK	2001-12-18
AMF Aktiefond Global	100,40	SEK	2001-12-19
AMF Aktiefond Global	101,30	SEK	2001-12-20
AMF Aktiefond Global	101,11	SEK	2001-12-21
AMF Aktiefond Global	101,11	SEK	2001-12-24
AMF Aktiefond Global	101,11	SEK	2001-12-25
AMF Aktiefond Global	101,11	SEK	2001-12-26
AMF Aktiefond Global	102,48	SEK	2001-12-27
AMF Aktiefond Global	102,19	SEK	2001-12-28
AMF Aktiefond Global	102,19	SEK	2001-12-31
AMF Aktiefond Global	102,19	SEK	2002-01-01
AMF Aktiefond Global	99,39	SEK	2002-01-02
AMF Aktiefond Global	99,56	SEK	2002-01-03
AMF Aktiefond Global	101,14	SEK	2002-01-04
AMF Aktiefond Global	100,68	SEK	2002-01-07
AMF Aktiefond Global	100,42	SEK	2002-01-08
AMF Aktiefond Global	100,00	SEK	2002-01-09
AMF Aktiefond Global	98,63	SEK	2002-01-10
AMF Aktiefond Global	98,38	SEK	2002-01-11
AMF Aktiefond Global	96,85	SEK	2002-01-14
AMF Aktiefond Global	97,45	SEK	2002-01-15
AMF Aktiefond Global	97,87	SEK	2002-01-16
AMF Aktiefond Global	97,90	SEK	2002-01-17
AMF Aktiefond Global	97,70	SEK	2002-01-18
AMF Aktiefond Global	97,04	SEK	2002-01-21
AMF Aktiefond Global	97,59	SEK	2002-01-22
AMF Aktiefond Global	96,85	SEK	2002-01-23
AMF Aktiefond Global	98,44	SEK	2002-01-24
AMF Aktiefond Global	97,85	SEK	2002-01-25
AMF Aktiefond Global	99,81	SEK	2002-01-28
AMF Aktiefond Global	99,33	SEK	2002-01-29
AMF Aktiefond Global	95,96	SEK	2002-01-30
AMF Aktiefond Global	96,90	SEK	2002-01-31
AMF Aktiefond Global	98,00	SEK	2002-02-01
AMF Aktiefond Global	97,43	SEK	2002-02-04
AMF Aktiefond Global	94,99	SEK	2002-02-05
AMF Aktiefond Global	93,78	SEK	2002-02-06
AMF Aktiefond Global	93,30	SEK	2002-02-07
AMF Aktiefond Global	92,76	SEK	2002-02-08
AMF Aktiefond Global	93,60	SEK	2002-02-11
AMF Aktiefond Global	94,75	SEK	2002-02-12
AMF Aktiefond Global	94,80	SEK	2002-02-13
AMF Aktiefond Global	95,73	SEK	2002-02-14
AMF Aktiefond Global	95,40	SEK	2002-02-15
AMF Aktiefond Global	94,31	SEK	2002-02-18
AMF Aktiefond Global	93,62	SEK	2002-02-19
AMF Aktiefond Global	92,20	SEK	2002-02-20
AMF Aktiefond Global	92,48	SEK	2002-02-21
AMF Aktiefond Global	90,66	SEK	2002-02-22
AMF Aktiefond Global	90,52	SEK	2002-02-25
AMF Aktiefond Global	92,77	SEK	2002-02-26
AMF Aktiefond Global	93,34	SEK	2002-02-27
AMF Aktiefond Global	93,85	SEK	2002-02-28
AMF Aktiefond Global	93,18	SEK	2002-03-01
AMF Aktiefond Global	95,00	SEK	2002-03-04
AMF Aktiefond Global	96,15	SEK	2002-03-05
AMF Aktiefond Global	94,97	SEK	2002-03-06
AMF Aktiefond Global	96,73	SEK	2002-03-07
AMF Aktiefond Global	96,50	SEK	2002-03-08
AMF Aktiefond Global	96,92	SEK	2002-03-11
AMF Aktiefond Global	96,28	SEK	2002-03-12
AMF Aktiefond Global	96,60	SEK	2002-03-13
AMF Aktiefond Global	95,72	SEK	2002-03-14
AMF Aktiefond Global	95,44	SEK	2002-03-15
AMF Aktiefond Global	96,83	SEK	2002-03-18
AMF Aktiefond Global	96,44	SEK	2002-03-19
AMF Aktiefond Global	96,11	SEK	2002-03-20
AMF Aktiefond Global	95,38	SEK	2002-03-21
AMF Aktiefond Global	95,47	SEK	2002-03-22
AMF Aktiefond Global	95,32	SEK	2002-03-25
AMF Aktiefond Global	94,08	SEK	2002-03-26
AMF Aktiefond Global	94,92	SEK	2002-03-27
AMF Aktiefond Global	95,74	SEK	2002-03-28
AMF Aktiefond Global	95,74	SEK	2002-03-29
AMF Aktiefond Global	95,74	SEK	2002-04-01
AMF Aktiefond Global	94,95	SEK	2002-04-02
AMF Aktiefond Global	94,91	SEK	2002-04-03
AMF Aktiefond Global	94,02	SEK	2002-04-04
AMF Aktiefond Global	94,13	SEK	2002-04-05
AMF Aktiefond Global	93,52	SEK	2002-04-08
AMF Aktiefond Global	94,29	SEK	2002-04-09
AMF Aktiefond Global	93,91	SEK	2002-04-10
AMF Aktiefond Global	94,00	SEK	2002-04-11
AMF Aktiefond Global	92,61	SEK	2002-04-12
AMF Aktiefond Global	93,70	SEK	2002-04-15
AMF Aktiefond Global	94,27	SEK	2002-04-16
AMF Aktiefond Global	95,57	SEK	2002-04-17
AMF Aktiefond Global	94,79	SEK	2002-04-18
AMF Aktiefond Global	94,28	SEK	2002-04-19
AMF Aktiefond Global	93,98	SEK	2002-04-22
AMF Aktiefond Global	92,76	SEK	2002-04-23
AMF Aktiefond Global	92,26	SEK	2002-04-24
AMF Aktiefond Global	90,78	SEK	2002-04-25
AMF Aktiefond Global	90,95	SEK	2002-04-26
AMF Aktiefond Global	89,40	SEK	2002-04-29
AMF Aktiefond Global	89,01	SEK	2002-04-30
AMF Aktiefond Global	89,01	SEK	2002-05-01
AMF Aktiefond Global	90,40	SEK	2002-05-02
AMF Aktiefond Global	89,76	SEK	2002-05-03
AMF Aktiefond Global	88,78	SEK	2002-05-06
AMF Aktiefond Global	88,27	SEK	2002-05-07
AMF Aktiefond Global	88,37	SEK	2002-05-08
AMF Aktiefond Global	89,69	SEK	2002-05-10
AMF Aktiefond Global	88,83	SEK	2002-05-13
AMF Aktiefond Global	90,77	SEK	2002-05-14
AMF Aktiefond Global	91,45	SEK	2002-05-15
AMF Aktiefond Global	90,84	SEK	2002-05-16
AMF Aktiefond Global	90,98	SEK	2002-05-17
AMF Aktiefond Global	90,14	SEK	2002-05-21
AMF Aktiefond Global	88,12	SEK	2002-05-22
AMF Aktiefond Global	88,59	SEK	2002-05-23
AMF Aktiefond Global	88,78	SEK	2002-05-24
AMF Aktiefond Global	88,23	SEK	2002-05-27
AMF Aktiefond Global	87,91	SEK	2002-05-28
AMF Aktiefond Global	86,79	SEK	2002-05-29
AMF Aktiefond Global	84,93	SEK	2002-05-30
AMF Aktiefond Global	84,99	SEK	2002-05-31
AMF Aktiefond Global	85,21	SEK	2002-06-03
AMF Aktiefond Global	82,53	SEK	2002-06-04
AMF Aktiefond Global	82,91	SEK	2002-06-05
AMF Aktiefond Global	83,90	SEK	2002-06-06
AMF Aktiefond Global	81,92	SEK	2002-06-07
AMF Aktiefond Global	81,55	SEK	2002-06-10
AMF Aktiefond Global	82,00	SEK	2002-06-11
AMF Aktiefond Global	80,22	SEK	2002-06-12
AMF Aktiefond Global	80,24	SEK	2002-06-13
AMF Aktiefond Global	79,04	SEK	2002-06-14
AMF Aktiefond Global	79,32	SEK	2002-06-17
AMF Aktiefond Global	80,32	SEK	2002-06-18
AMF Aktiefond Global	79,16	SEK	2002-06-19
AMF Aktiefond Global	77,67	SEK	2002-06-20
AMF Aktiefond Global	74,47	SEK	2002-06-24
AMF Aktiefond Global	75,30	SEK	2002-06-25
AMF Aktiefond Global	73,18	SEK	2002-06-26
AMF Aktiefond Global	74,91	SEK	2002-06-27
AMF Aktiefond Global	75,78	SEK	2002-06-28
AMF Aktiefond Global	73,77	SEK	2002-07-01
AMF Aktiefond Global	74,61	SEK	2002-07-02
AMF Aktiefond Global	73,40	SEK	2002-07-03
AMF Aktiefond Global	74,03	SEK	2002-07-04
AMF Aktiefond Global	74,89	SEK	2002-07-05
AMF Aktiefond Global	76,61	SEK	2002-07-08
AMF Aktiefond Global	75,78	SEK	2002-07-09
AMF Aktiefond Global	74,48	SEK	2002-07-10
AMF Aktiefond Global	72,32	SEK	2002-07-11
AMF Aktiefond Global	72,39	SEK	2002-07-12
AMF Aktiefond Global	70,74	SEK	2002-07-15
AMF Aktiefond Global	69,33	SEK	2002-07-16
AMF Aktiefond Global	70,04	SEK	2002-07-17
AMF Aktiefond Global	69,73	SEK	2002-07-18
AMF Aktiefond Global	68,46	SEK	2002-07-19
AMF Aktiefond Global	66,92	SEK	2002-07-22
AMF Aktiefond Global	65,54	SEK	2002-07-23
AMF Aktiefond Global	63,28	SEK	2002-07-24
AMF Aktiefond Global	65,69	SEK	2002-07-25
AMF Aktiefond Global	65,64	SEK	2002-07-26
AMF Aktiefond Global	67,38	SEK	2002-07-29
AMF Aktiefond Global	69,33	SEK	2002-07-30
AMF Aktiefond Global	70,14	SEK	2002-07-31
AMF Aktiefond Global	71,05	SEK	2002-08-01
AMF Aktiefond Global	69,29	SEK	2002-08-02
AMF Aktiefond Global	67,63	SEK	2002-08-05
AMF Aktiefond Global	66,49	SEK	2002-08-06
AMF Aktiefond Global	68,06	SEK	2002-08-07
AMF Aktiefond Global	68,81	SEK	2002-08-08
AMF Aktiefond Global	70,04	SEK	2002-08-09
AMF Aktiefond Global	69,75	SEK	2002-08-12
AMF Aktiefond Global	68,88	SEK	2002-08-13
AMF Aktiefond Global	67,99	SEK	2002-08-14
AMF Aktiefond Global	69,73	SEK	2002-08-15
AMF Aktiefond Global	69,83	SEK	2002-08-16
AMF Aktiefond Global	70,65	SEK	2002-08-19
AMF Aktiefond Global	71,79	SEK	2002-08-20
AMF Aktiefond Global	71,54	SEK	2002-08-21
AMF Aktiefond Global	72,22	SEK	2002-08-22
AMF Aktiefond Global	73,18	SEK	2002-08-23
AMF Aktiefond Global	71,95	SEK	2002-08-26
AMF Aktiefond Global	72,04	SEK	2002-08-27
AMF Aktiefond Global	70,53	SEK	2002-08-28
AMF Aktiefond Global	68,64	SEK	2002-08-29
AMF Aktiefond Global	69,01	SEK	2002-08-30
AMF Aktiefond Global	69,15	SEK	2002-09-02
AMF Aktiefond Global	68,63	SEK	2002-09-03
AMF Aktiefond Global	66,76	SEK	2002-09-04
AMF Aktiefond Global	66,56	SEK	2002-09-05
AMF Aktiefond Global	66,45	SEK	2002-09-06
AMF Aktiefond Global	67,25	SEK	2002-09-09
AMF Aktiefond Global	68,59	SEK	2002-09-10
AMF Aktiefond Global	69,05	SEK	2002-09-11
AMF Aktiefond Global	68,52	SEK	2002-09-12
AMF Aktiefond Global	66,90	SEK	2002-09-13
AMF Aktiefond Global	66,56	SEK	2002-09-16
AMF Aktiefond Global	66,79	SEK	2002-09-17
AMF Aktiefond Global	64,35	SEK	2002-09-18
AMF Aktiefond Global	63,20	SEK	2002-09-19
AMF Aktiefond Global	62,70	SEK	2002-09-20
AMF Aktiefond Global	61,48	SEK	2002-09-23
AMF Aktiefond Global	60,12	SEK	2002-09-24
AMF Aktiefond Global	61,24	SEK	2002-09-25
AMF Aktiefond Global	62,55	SEK	2002-09-26
AMF Aktiefond Global	63,40	SEK	2002-09-27
AMF Aktiefond Global	61,11	SEK	2002-09-30
AMF Aktiefond Global	60,26	SEK	2002-10-01
AMF Aktiefond Global	61,80	SEK	2002-10-02
AMF Aktiefond Global	61,26	SEK	2002-10-03
AMF Aktiefond Global	60,70	SEK	2002-10-04
AMF Aktiefond Global	59,85	SEK	2002-10-07
AMF Aktiefond Global	59,80	SEK	2002-10-08
AMF Aktiefond Global	59,18	SEK	2002-10-09
AMF Aktiefond Global	58,35	SEK	2002-10-10
AMF Aktiefond Global	60,88	SEK	2002-10-11
AMF Aktiefond Global	61,73	SEK	2002-10-14
AMF Aktiefond Global	63,31	SEK	2002-10-15
AMF Aktiefond Global	64,74	SEK	2002-10-16
AMF Aktiefond Global	65,61	SEK	2002-10-17
AMF Aktiefond Global	65,97	SEK	2002-10-18
AMF Aktiefond Global	66,25	SEK	2002-10-21
AMF Aktiefond Global	66,84	SEK	2002-10-22
AMF Aktiefond Global	65,87	SEK	2002-10-23
AMF Aktiefond Global	66,47	SEK	2002-10-24
AMF Aktiefond Global	65,25	SEK	2002-10-25
AMF Aktiefond Global	66,28	SEK	2002-10-28
AMF Aktiefond Global	65,35	SEK	2002-10-29
AMF Aktiefond Global	64,48	SEK	2002-10-30
AMF Aktiefond Global	65,34	SEK	2002-10-31
AMF Aktiefond Global	64,07	SEK	2002-11-01
AMF Aktiefond Global	65,87	SEK	2002-11-04
AMF Aktiefond Global	65,86	SEK	2002-11-05
AMF Aktiefond Global	66,56	SEK	2002-11-06
AMF Aktiefond Global	66,35	SEK	2002-11-07
AMF Aktiefond Global	64,76	SEK	2002-11-08
AMF Aktiefond Global	64,08	SEK	2002-11-11
AMF Aktiefond Global	63,40	SEK	2002-11-12
AMF Aktiefond Global	63,53	SEK	2002-11-13
AMF Aktiefond Global	64,33	SEK	2002-11-14
AMF Aktiefond Global	65,29	SEK	2002-11-15
AMF Aktiefond Global	65,61	SEK	2002-11-18
AMF Aktiefond Global	64,80	SEK	2002-11-19
AMF Aktiefond Global	64,94	SEK	2002-11-20
AMF Aktiefond Global	65,91	SEK	2002-11-21
AMF Aktiefond Global	65,94	SEK	2002-11-22
AMF Aktiefond Global	66,38	SEK	2002-11-25
AMF Aktiefond Global	66,36	SEK	2002-11-26
AMF Aktiefond Global	65,88	SEK	2002-11-27
AMF Aktiefond Global	67,46	SEK	2002-11-28
AMF Aktiefond Global	67,38	SEK	2002-11-29
AMF Aktiefond Global	67,67	SEK	2002-12-02
AMF Aktiefond Global	66,52	SEK	2002-12-03
AMF Aktiefond Global	65,89	SEK	2002-12-04
AMF Aktiefond Global	66,30	SEK	2002-12-05
AMF Aktiefond Global	64,34	SEK	2002-12-06
AMF Aktiefond Global	64,70	SEK	2002-12-09
AMF Aktiefond Global	64,24	SEK	2002-12-10
AMF Aktiefond Global	64,80	SEK	2002-12-11
AMF Aktiefond Global	64,43	SEK	2002-12-12
AMF Aktiefond Global	63,64	SEK	2002-12-13
AMF Aktiefond Global	63,53	SEK	2002-12-16
AMF Aktiefond Global	63,93	SEK	2002-12-17
AMF Aktiefond Global	62,58	SEK	2002-12-18
AMF Aktiefond Global	62,66	SEK	2002-12-19
AMF Aktiefond Global	62,73	SEK	2002-12-20
AMF Aktiefond Global	63,28	SEK	2002-12-23
AMF Aktiefond Global	63,28	SEK	2002-12-24
AMF Aktiefond Global	63,28	SEK	2002-12-25
AMF Aktiefond Global	63,28	SEK	2002-12-26
AMF Aktiefond Global	62,60	SEK	2002-12-27
AMF Aktiefond Global	61,67	SEK	2002-12-30
AMF Aktiefond Global	61,67	SEK	2002-12-31
AMF Aktiefond Global	61,67	SEK	2003-01-01
AMF Aktiefond Global	62,15	SEK	2003-01-02
AMF Aktiefond Global	64,02	SEK	2003-01-03
AMF Aktiefond Global	64,47	SEK	2003-01-07
AMF Aktiefond Global	64,02	SEK	2003-01-08
AMF Aktiefond Global	62,90	SEK	2003-01-09
AMF Aktiefond Global	64,01	SEK	2003-01-10
AMF Aktiefond Global	64,34	SEK	2003-01-13
AMF Aktiefond Global	64,07	SEK	2003-01-14
AMF Aktiefond Global	64,36	SEK	2003-01-15
AMF Aktiefond Global	63,51	SEK	2003-01-16
AMF Aktiefond Global	62,61	SEK	2003-01-17
AMF Aktiefond Global	61,92	SEK	2003-01-20
AMF Aktiefond Global	61,94	SEK	2003-01-21
AMF Aktiefond Global	60,81	SEK	2003-01-22
AMF Aktiefond Global	60,37	SEK	2003-01-23
AMF Aktiefond Global	60,28	SEK	2003-01-24
AMF Aktiefond Global	57,82	SEK	2003-01-27
AMF Aktiefond Global	57,52	SEK	2003-01-28
AMF Aktiefond Global	57,62	SEK	2003-01-29
AMF Aktiefond Global	58,47	SEK	2003-01-30
AMF Aktiefond Global	57,61	SEK	2003-01-31
AMF Aktiefond Global	58,82	SEK	2003-02-03
AMF Aktiefond Global	58,39	SEK	2003-02-04
AMF Aktiefond Global	57,94	SEK	2003-02-05
AMF Aktiefond Global	57,44	SEK	2003-02-06
AMF Aktiefond Global	57,02	SEK	2003-02-07
AMF Aktiefond Global	56,44	SEK	2003-02-10
AMF Aktiefond Global	57,16	SEK	2003-02-11
AMF Aktiefond Global	56,65	SEK	2003-02-12
AMF Aktiefond Global	56,02	SEK	2003-02-13
AMF Aktiefond Global	55,93	SEK	2003-02-14
AMF Aktiefond Global	57,20	SEK	2003-02-17
AMF Aktiefond Global	57,40	SEK	2003-02-18
AMF Aktiefond Global	58,12	SEK	2003-02-19
AMF Aktiefond Global	57,54	SEK	2003-02-20
AMF Aktiefond Global	56,89	SEK	2003-02-21
AMF Aktiefond Global	57,42	SEK	2003-02-24
AMF Aktiefond Global	56,03	SEK	2003-02-25
AMF Aktiefond Global	55,69	SEK	2003-02-26
AMF Aktiefond Global	55,53	SEK	2003-02-27
AMF Aktiefond Global	56,32	SEK	2003-02-28
AMF Aktiefond Global	57,09	SEK	2003-03-03
AMF Aktiefond Global	55,80	SEK	2003-03-04
AMF Aktiefond Global	54,91	SEK	2003-03-05
AMF Aktiefond Global	55,12	SEK	2003-03-06
AMF Aktiefond Global	54,26	SEK	2003-03-07
AMF Aktiefond Global	54,17	SEK	2003-03-10
AMF Aktiefond Global	53,57	SEK	2003-03-11
AMF Aktiefond Global	52,78	SEK	2003-03-12
AMF Aktiefond Global	53,82	SEK	2003-03-13
AMF Aktiefond Global	55,59	SEK	2003-03-14
AMF Aktiefond Global	55,72	SEK	2003-03-17
AMF Aktiefond Global	58,81	SEK	2003-03-18
AMF Aktiefond Global	58,96	SEK	2003-03-19
AMF Aktiefond Global	59,12	SEK	2003-03-20
AMF Aktiefond Global	59,92	SEK	2003-03-21
AMF Aktiefond Global	59,96	SEK	2003-03-24
AMF Aktiefond Global	58,64	SEK	2003-03-25
AMF Aktiefond Global	59,48	SEK	2003-03-26
AMF Aktiefond Global	58,71	SEK	2003-03-27
AMF Aktiefond Global	58,25	SEK	2003-03-28
AMF Aktiefond Global	57,29	SEK	2003-03-31
AMF Aktiefond Global	56,79	SEK	2003-04-01
AMF Aktiefond Global	58,33	SEK	2003-04-02
AMF Aktiefond Global	59,65	SEK	2003-04-03
AMF Aktiefond Global	59,59	SEK	2003-04-04
AMF Aktiefond Global	61,01	SEK	2003-04-07
AMF Aktiefond Global	60,40	SEK	2003-04-08
AMF Aktiefond Global	59,79	SEK	2003-04-09
AMF Aktiefond Global	59,41	SEK	2003-04-10
AMF Aktiefond Global	59,78	SEK	2003-04-11
AMF Aktiefond Global	59,43	SEK	2003-04-14
AMF Aktiefond Global	60,33	SEK	2003-04-15
AMF Aktiefond Global	60,65	SEK	2003-04-16
AMF Aktiefond Global	59,78	SEK	2003-04-17
AMF Aktiefond Global	59,78	SEK	2003-04-18
AMF Aktiefond Global	59,78	SEK	2003-04-21
AMF Aktiefond Global	59,73	SEK	2003-04-22
AMF Aktiefond Global	60,92	SEK	2003-04-23
AMF Aktiefond Global	61,12	SEK	2003-04-24
AMF Aktiefond Global	60,70	SEK	2003-04-25
AMF Aktiefond Global	60,59	SEK	2003-04-28
AMF Aktiefond Global	61,86	SEK	2003-04-29
AMF Aktiefond Global	61,45	SEK	2003-04-30
AMF Aktiefond Global	61,45	SEK	2003-05-01
AMF Aktiefond Global	60,74	SEK	2003-05-02
AMF Aktiefond Global	61,67	SEK	2003-05-05
AMF Aktiefond Global	61,56	SEK	2003-05-06
AMF Aktiefond Global	61,48	SEK	2003-05-07
AMF Aktiefond Global	60,34	SEK	2003-05-08
AMF Aktiefond Global	60,52	SEK	2003-05-09
AMF Aktiefond Global	60,54	SEK	2003-05-12
AMF Aktiefond Global	61,10	SEK	2003-05-13
AMF Aktiefond Global	61,36	SEK	2003-05-14
AMF Aktiefond Global	61,06	SEK	2003-05-15
AMF Aktiefond Global	61,10	SEK	2003-05-16
AMF Aktiefond Global	60,19	SEK	2003-05-19
AMF Aktiefond Global	59,07	SEK	2003-05-20
AMF Aktiefond Global	58,56	SEK	2003-05-21
AMF Aktiefond Global	58,78	SEK	2003-05-22
AMF Aktiefond Global	59,03	SEK	2003-05-23
AMF Aktiefond Global	59,22	SEK	2003-05-26
AMF Aktiefond Global	58,60	SEK	2003-05-27
AMF Aktiefond Global	59,80	SEK	2003-05-28
AMF Aktiefond Global	59,82	SEK	2003-05-30
AMF Aktiefond Global	60,80	SEK	2003-06-02
AMF Aktiefond Global	60,76	SEK	2003-06-03
AMF Aktiefond Global	61,61	SEK	2003-06-04
AMF Aktiefond Global	61,93	SEK	2003-06-05
AMF Aktiefond Global	62,95	SEK	2003-06-06
AMF Aktiefond Global	62,95	SEK	2003-06-09
AMF Aktiefond Global	62,36	SEK	2003-06-10
AMF Aktiefond Global	60,76	SEK	2003-06-11
AMF Aktiefond Global	61,66	SEK	2003-06-12
AMF Aktiefond Global	61,26	SEK	2003-06-13
AMF Aktiefond Global	60,95	SEK	2003-06-16
AMF Aktiefond Global	62,15	SEK	2003-06-17
AMF Aktiefond Global	62,52	SEK	2003-06-18
AMF Aktiefond Global	62,59	SEK	2003-06-19
AMF Aktiefond Global	62,59	SEK	2003-06-20
AMF Aktiefond Global	62,42	SEK	2003-06-23
AMF Aktiefond Global	61,70	SEK	2003-06-24
AMF Aktiefond Global	61,99	SEK	2003-06-25
AMF Aktiefond Global	61,99	SEK	2003-06-26
AMF Aktiefond Global	62,41	SEK	2003-06-27
AMF Aktiefond Global	62,36	SEK	2003-06-30
AMF Aktiefond Global	61,28	SEK	2003-07-01
AMF Aktiefond Global	61,85	SEK	2003-07-02
AMF Aktiefond Global	62,16	SEK	2003-07-03
AMF Aktiefond Global	62,32	SEK	2003-07-04
AMF Aktiefond Global	63,15	SEK	2003-07-07
AMF Aktiefond Global	63,71	SEK	2003-07-08
AMF Aktiefond Global	62,93	SEK	2003-07-09
AMF Aktiefond Global	62,53	SEK	2003-07-10
AMF Aktiefond Global	62,38	SEK	2003-07-11
AMF Aktiefond Global	63,09	SEK	2003-07-14
AMF Aktiefond Global	63,48	SEK	2003-07-15
AMF Aktiefond Global	63,97	SEK	2003-07-16
AMF Aktiefond Global	63,63	SEK	2003-07-17
AMF Aktiefond Global	62,89	SEK	2003-07-18
AMF Aktiefond Global	63,76	SEK	2003-07-21
AMF Aktiefond Global	62,90	SEK	2003-07-22
AMF Aktiefond Global	63,04	SEK	2003-07-23
AMF Aktiefond Global	62,90	SEK	2003-07-24
AMF Aktiefond Global	62,57	SEK	2003-07-25
AMF Aktiefond Global	63,08	SEK	2003-07-28
AMF Aktiefond Global	63,27	SEK	2003-07-29
AMF Aktiefond Global	62,82	SEK	2003-07-30
AMF Aktiefond Global	63,48	SEK	2003-07-31
AMF Aktiefond Global	64,15	SEK	2003-08-01
AMF Aktiefond Global	63,48	SEK	2003-08-04
AMF Aktiefond Global	63,24	SEK	2003-08-05
AMF Aktiefond Global	62,10	SEK	2003-08-06
AMF Aktiefond Global	62,00	SEK	2003-08-07
AMF Aktiefond Global	62,68	SEK	2003-08-08
AMF Aktiefond Global	63,06	SEK	2003-08-11
AMF Aktiefond Global	63,59	SEK	2003-08-12
AMF Aktiefond Global	64,25	SEK	2003-08-13
AMF Aktiefond Global	63,81	SEK	2003-08-14
AMF Aktiefond Global	64,35	SEK	2003-08-15
AMF Aktiefond Global	64,68	SEK	2003-08-18
AMF Aktiefond Global	66,06	SEK	2003-08-19
AMF Aktiefond Global	65,43	SEK	2003-08-20
AMF Aktiefond Global	65,70	SEK	2003-08-21
AMF Aktiefond Global	66,34	SEK	2003-08-22
AMF Aktiefond Global	65,79	SEK	2003-08-25
AMF Aktiefond Global	66,15	SEK	2003-08-26
AMF Aktiefond Global	65,81	SEK	2003-08-27
AMF Aktiefond Global	66,14	SEK	2003-08-28
AMF Aktiefond Global	65,98	SEK	2003-08-29
AMF Aktiefond Global	66,01	SEK	2003-09-01
AMF Aktiefond Global	66,50	SEK	2003-09-02
AMF Aktiefond Global	67,37	SEK	2003-09-03
AMF Aktiefond Global	66,92	SEK	2003-09-04
AMF Aktiefond Global	66,25	SEK	2003-09-05
AMF Aktiefond Global	66,11	SEK	2003-09-08
AMF Aktiefond Global	66,11	SEK	2003-09-09
AMF Aktiefond Global	65,38	SEK	2003-09-10
AMF Aktiefond Global	64,45	SEK	2003-09-11
AMF Aktiefond Global	64,61	SEK	2003-09-12
AMF Aktiefond Global	64,98	SEK	2003-09-15
AMF Aktiefond Global	64,83	SEK	2003-09-16
AMF Aktiefond Global	65,51	SEK	2003-09-17
AMF Aktiefond Global	64,73	SEK	2003-09-18
AMF Aktiefond Global	65,33	SEK	2003-09-19
AMF Aktiefond Global	64,27	SEK	2003-09-22
AMF Aktiefond Global	63,42	SEK	2003-09-23
AMF Aktiefond Global	63,25	SEK	2003-09-24
AMF Aktiefond Global	62,03	SEK	2003-09-25
AMF Aktiefond Global	61,98	SEK	2003-09-26
AMF Aktiefond Global	61,80	SEK	2003-09-29
AMF Aktiefond Global	61,36	SEK	2003-09-30
AMF Aktiefond Global	61,81	SEK	2003-10-01
AMF Aktiefond Global	61,97	SEK	2003-10-02
AMF Aktiefond Global	62,81	SEK	2003-10-03
AMF Aktiefond Global	62,99	SEK	2003-10-06
AMF Aktiefond Global	62,35	SEK	2003-10-07
AMF Aktiefond Global	62,97	SEK	2003-10-08
AMF Aktiefond Global	63,22	SEK	2003-10-09
AMF Aktiefond Global	63,15	SEK	2003-10-10
AMF Aktiefond Global	63,67	SEK	2003-10-13
AMF Aktiefond Global	64,13	SEK	2003-10-14
AMF Aktiefond Global	64,79	SEK	2003-10-15
AMF Aktiefond Global	64,25	SEK	2003-10-16
AMF Aktiefond Global	64,86	SEK	2003-10-17
AMF Aktiefond Global	64,66	SEK	2003-10-20
AMF Aktiefond Global	64,59	SEK	2003-10-21
AMF Aktiefond Global	63,98	SEK	2003-10-22
AMF Aktiefond Global	62,84	SEK	2003-10-23
AMF Aktiefond Global	62,82	SEK	2003-10-24
AMF Aktiefond Global	63,25	SEK	2003-10-27
AMF Aktiefond Global	63,43	SEK	2003-10-28
AMF Aktiefond Global	63,92	SEK	2003-10-29
AMF Aktiefond Global	64,32	SEK	2003-10-30
AMF Aktiefond Global	64,57	SEK	2003-10-31
AMF Aktiefond Global	65,37	SEK	2003-11-03
AMF Aktiefond Global	65,89	SEK	2003-11-04
AMF Aktiefond Global	65,55	SEK	2003-11-05
AMF Aktiefond Global	65,75	SEK	2003-11-06
AMF Aktiefond Global	66,10	SEK	2003-11-07
AMF Aktiefond Global	65,36	SEK	2003-11-10
AMF Aktiefond Global	64,82	SEK	2003-11-11
AMF Aktiefond Global	64,55	SEK	2003-11-12
AMF Aktiefond Global	64,72	SEK	2003-11-13
AMF Aktiefond Global	64,90	SEK	2003-11-14
AMF Aktiefond Global	63,85	SEK	2003-11-17
